Source,Target,Weight,W,sign
2404,0,0.07989422976498167,0.07989422976498167,1
2404,1,0.026644909837035925,-0.026644909837035925,0
2404,2,0.12113903913001298,0.12113903913001298,1
2404,3,0.1267008056268465,0.1267008056268465,1
2404,4,0.2646782111452115,0.2646782111452115,1
2404,5,0.41544657814793,0.41544657814793,1
2404,6,0.5051303083417823,0.5051303083417823,1
2404,7,0.4034334116949159,-0.4034334116949159,0
2404,8,0.06616951523616545,-0.06616951523616545,0
2404,9,0.38618826271623746,0.38618826271623746,1
2404,10,0.19748037399391954,-0.19748037399391954,0
2404,11,0.166553734973245,0.166553734973245,1
2404,12,0.02938145975818123,0.02938145975818123,1
2404,13,0.09566718614444,-0.09566718614444,0
2404,14,0.10814642206017475,0.10814642206017475,1
2404,15,0.011479353217860554,0.011479353217860554,1
2404,16,0.05599393780523661,0.05599393780523661,1
2404,17,0.1534213454170179,0.1534213454170179,1
2404,18,0.0659944963432019,-0.0659944963432019,0
2404,19,0.04951310866803542,0.04951310866803542,1
2404,20,0.20261664765843784,0.20261664765843784,1
2404,21,0.096790317066766,-0.096790317066766,0
2404,22,0.06878334645773312,-0.06878334645773312,0
2404,23,0.2000673499487912,0.2000673499487912,1
2404,24,0.08436361432588475,-0.08436361432588475,0
2404,25,0.13482765252689374,-0.13482765252689374,0
2404,26,0.04533511597947705,0.04533511597947705,1
2404,27,0.27071053382225235,0.27071053382225235,1
2404,28,0.04887535549004994,-0.04887535549004994,0
2404,29,0.12168609902809695,0.12168609902809695,1
2404,30,0.035388566520567974,0.035388566520567974,1
2404,31,0.06098258996061649,-0.06098258996061649,0
2404,32,0.0815510900318426,0.0815510900318426,1
2404,33,0.21775656655641346,-0.21775656655641346,0
2404,34,0.07147648559662967,0.07147648559662967,1
2404,35,0.018214577425965623,-0.018214577425965623,0
2404,36,0.32961456970189357,0.32961456970189357,1
2404,37,0.3750362551435598,0.3750362551435598,1
2404,38,0.31832257030818195,0.31832257030818195,1
2404,39,0.1958784387377785,-0.1958784387377785,0
2404,40,0.3056875531771527,0.3056875531771527,1
2404,41,0.06933253395005744,0.06933253395005744,1
2404,42,0.03284257581979734,0.03284257581979734,1
2404,43,0.13668178300093192,0.13668178300093192,1
2404,44,0.30786275548731645,0.30786275548731645,1
2404,45,0.21788424580919866,0.21788424580919866,1
2404,46,0.0014534985434508873,0.0014534985434508873,1
2404,47,0.0867812242665979,0.0867812242665979,1
2404,48,0.13880655642210477,-0.13880655642210477,0
2404,49,0.09451994768156577,-0.09451994768156577,0
2404,50,0.25144137754868784,0.25144137754868784,1
2404,51,0.4945082632375394,-0.4945082632375394,0
2404,52,0.14933396703809315,0.14933396703809315,1
2404,53,0.07933080364182979,0.07933080364182979,1
2404,54,0.10490685091299563,-0.10490685091299563,0
2404,55,0.10961276616986222,0.10961276616986222,1
2404,56,0.0547120753197898,0.0547120753197898,1
2404,57,0.04984459927742664,0.04984459927742664,1
2404,58,0.09645110672129212,0.09645110672129212,1
2404,59,0.05101333465665102,0.05101333465665102,1
2404,60,0.10544122405315666,-0.10544122405315666,0
2404,61,0.050388174558724616,0.050388174558724616,1
2404,62,0.02415931645679543,-0.02415931645679543,0
2404,63,0.12221738506703453,-0.12221738506703453,0
2404,64,0.2868613036193421,0.2868613036193421,1
2404,65,0.11588162021484735,0.11588162021484735,1
2404,66,0.0851841606436293,-0.0851841606436293,0
2404,67,0.02935620444852442,-0.02935620444852442,0
2404,68,0.4191028575689346,0.4191028575689346,1
2404,69,0.09451888520501861,0.09451888520501861,1
2404,70,0.13886907977300017,0.13886907977300017,1
2404,71,0.1310736423806202,0.1310736423806202,1
2404,72,0.20157542416738009,0.20157542416738009,1
2404,73,0.07783358755966434,0.07783358755966434,1
2404,74,0.1675180440595037,0.1675180440595037,1
2404,75,0.12683684598559675,0.12683684598559675,1
2404,76,0.10132850946037153,0.10132850946037153,1
2404,77,0.44805959142029383,-0.44805959142029383,0
2404,78,0.20736277347550097,-0.20736277347550097,0
2404,79,0.08215411397489973,0.08215411397489973,1
2404,80,0.24181975463923017,0.24181975463923017,1
2404,81,0.22975246228946727,0.22975246228946727,1
2404,82,0.14571493459384183,0.14571493459384183,1
2404,83,0.35730357543489877,-0.35730357543489877,0
2404,84,0.03766094258356584,-0.03766094258356584,0
2404,85,0.16839462759511106,0.16839462759511106,1
2404,86,0.2605622265956794,0.2605622265956794,1
2404,87,0.16055865871742386,-0.16055865871742386,0
2404,88,0.47078003323105155,-0.47078003323105155,0
2404,89,0.0643262852562731,0.0643262852562731,1
2404,90,0.3660394059993577,-0.3660394059993577,0
2404,91,0.004656631354586377,0.004656631354586377,1
2404,92,0.024717312953755212,-0.024717312953755212,0
2404,93,0.05360384944946813,0.05360384944946813,1
2404,94,0.04789232235257622,-0.04789232235257622,0
2404,95,0.12239818570768857,-0.12239818570768857,0
2404,96,0.04190737478857733,0.04190737478857733,1
2404,97,0.03247419037052582,-0.03247419037052582,0
2404,98,0.0987106544936722,0.0987106544936722,1
