Source,Target,Weight,W,sign
4066,0,0.37050025433243694,-0.37050025433243694,0
4066,1,0.1117182168655783,0.1117182168655783,1
4066,2,0.16334498980416443,-0.16334498980416443,0
4066,3,0.029317244697346007,-0.029317244697346007,0
4066,4,0.017183333267038275,0.017183333267038275,1
4066,5,0.14527783755768733,0.14527783755768733,1
4066,6,0.06017334276353031,0.06017334276353031,1
4066,7,0.11897798237899482,0.11897798237899482,1
4066,8,0.3792027458812107,-0.3792027458812107,0
4066,9,0.07699394222816139,0.07699394222816139,1
4066,10,0.056367825050108664,0.056367825050108664,1
4066,11,0.4016270792483261,-0.4016270792483261,0
4066,12,0.06093885979946199,-0.06093885979946199,0
4066,13,0.010748037374065753,0.010748037374065753,1
4066,14,0.13851494073895304,-0.13851494073895304,0
4066,15,0.7679587420881506,-0.7679587420881506,0
4066,16,0.01805448614237812,-0.01805448614237812,0
4066,17,0.7936310737325046,0.7936310737325046,1
4066,18,0.37105494262144056,0.37105494262144056,1
4066,19,0.17612747325465788,-0.17612747325465788,0
4066,20,0.039060046828625974,0.039060046828625974,1
4066,21,0.05259464388674941,0.05259464388674941,1
4066,22,0.36300406083957204,0.36300406083957204,1
4066,23,0.2276913557234351,-0.2276913557234351,0
4066,24,0.11820460802938867,-0.11820460802938867,0
4066,25,0.004647953143088879,-0.004647953143088879,0
4066,26,0.03274785342479975,-0.03274785342479975,0
4066,27,0.23980960892704317,-0.23980960892704317,0
4066,28,0.10535709866884521,0.10535709866884521,1
4066,29,0.05153755017200341,0.05153755017200341,1
4066,30,0.3283114367114443,-0.3283114367114443,0
4066,31,0.015217635487854741,0.015217635487854741,1
4066,32,0.08043715559553465,0.08043715559553465,1
4066,33,0.433582112966233,-0.433582112966233,0
4066,34,0.08852504921248924,-0.08852504921248924,0
4066,35,0.010324570132561144,0.010324570132561144,1
4066,36,0.9835931135436716,0.9835931135436716,1
4066,37,0.09437116720722441,-0.09437116720722441,0
4066,38,0.060947448913530336,-0.060947448913530336,0
4066,39,0.06120687538943566,0.06120687538943566,1
4066,40,0.09904429019837387,0.09904429019837387,1
4066,41,0.13370364660216574,0.13370364660216574,1
4066,42,0.10475296010277044,-0.10475296010277044,0
4066,43,0.2642317350342723,-0.2642317350342723,0
4066,44,0.015730258523351793,-0.015730258523351793,0
4066,45,0.04102169086683763,0.04102169086683763,1
4066,46,0.31499124022289465,-0.31499124022289465,0
4066,47,0.1167789792725151,-0.1167789792725151,0
4066,48,0.19001460377574358,-0.19001460377574358,0
4066,49,0.20020302286434283,-0.20020302286434283,0
4066,50,0.5927186496013299,0.5927186496013299,1
4066,51,0.12402034349852206,0.12402034349852206,1
4066,52,0.07016559134241018,-0.07016559134241018,0
4066,53,0.10564975444588454,-0.10564975444588454,0
4066,54,0.24564601420233215,-0.24564601420233215,0
4066,55,0.17666463165976254,-0.17666463165976254,0
4066,56,0.022184738501120863,0.022184738501120863,1
4066,57,0.18388961486068134,0.18388961486068134,1
4066,58,0.5035594000966813,-0.5035594000966813,0
4066,59,0.02277563771612155,0.02277563771612155,1
4066,60,0.10845081423178408,-0.10845081423178408,0
4066,61,0.058743674242825894,-0.058743674242825894,0
4066,62,0.03196367902956996,0.03196367902956996,1
4066,63,0.0447562814978445,0.0447562814978445,1
4066,64,0.11878158385139259,0.11878158385139259,1
4066,65,0.2386069527359481,0.2386069527359481,1
4066,66,0.0011937046246748865,-0.0011937046246748865,0
4066,67,0.16484635926568578,-0.16484635926568578,0
4066,68,0.24074174565635395,-0.24074174565635395,0
4066,69,0.32756608156344313,0.32756608156344313,1
4066,70,0.08943979654798154,0.08943979654798154,1
4066,71,0.00026765007799527883,0.00026765007799527883,1
4066,72,0.16030263376439008,0.16030263376439008,1
4066,73,0.1224631431195465,-0.1224631431195465,0
4066,74,0.007997061951432276,-0.007997061951432276,0
4066,75,0.13027855546511363,0.13027855546511363,1
4066,76,0.7421405105699674,0.7421405105699674,1
4066,77,0.26628668273696326,-0.26628668273696326,0
4066,78,0.1845845250094546,-0.1845845250094546,0
4066,79,0.19003444525244595,-0.19003444525244595,0
4066,80,0.16219686305089182,-0.16219686305089182,0
4066,81,0.07266900628796095,0.07266900628796095,1
4066,82,0.01485555830999175,-0.01485555830999175,0
4066,83,0.16779339323295905,-0.16779339323295905,0
4066,84,0.0618992324739161,-0.0618992324739161,0
4066,85,0.21966855573757305,0.21966855573757305,1
4066,86,0.13800281597312247,0.13800281597312247,1
4066,87,0.350361314211488,0.350361314211488,1
4066,88,0.22944933454999106,0.22944933454999106,1
4066,89,0.04340867295913427,-0.04340867295913427,0
4066,90,0.16682434347890396,-0.16682434347890396,0
4066,91,0.5234901590713632,0.5234901590713632,1
4066,92,0.05693305097331266,-0.05693305097331266,0
4066,93,0.11064795875547355,0.11064795875547355,1
4066,94,0.18555801250540058,-0.18555801250540058,0
4066,95,0.039410005207238905,-0.039410005207238905,0
4066,96,0.11891224984903279,0.11891224984903279,1
4066,97,0.2109547556612446,0.2109547556612446,1
4066,98,0.005320156349403884,0.005320156349403884,1
