Source,Target,Weight,W,sign
3148,0,0.11922545714276675,-0.11922545714276675,0
3148,1,0.07787649639208298,0.07787649639208298,1
3148,2,0.003921233004257667,-0.003921233004257667,0
3148,3,0.23993236753521002,-0.23993236753521002,0
3148,4,0.1032259836752932,-0.1032259836752932,0
3148,5,0.5796031596612579,-0.5796031596612579,0
3148,6,0.0500852749884252,-0.0500852749884252,0
3148,7,0.8934681550176282,0.8934681550176282,1
3148,8,0.03947672673187008,0.03947672673187008,1
3148,9,0.47291491878466224,-0.47291491878466224,0
3148,10,0.14904151990689035,0.14904151990689035,1
3148,11,0.1374814793482439,0.1374814793482439,1
3148,12,0.4804546593756697,0.4804546593756697,1
3148,13,0.029278692932520622,0.029278692932520622,1
3148,14,0.09211319661954233,0.09211319661954233,1
3148,15,0.05599933675019295,-0.05599933675019295,0
3148,16,0.07007777617739494,0.07007777617739494,1
3148,17,0.4915702549768096,0.4915702549768096,1
3148,18,0.34111782827047177,0.34111782827047177,1
3148,19,0.13283641615289268,-0.13283641615289268,0
3148,20,0.19113523063374266,-0.19113523063374266,0
3148,21,0.09896058700707291,0.09896058700707291,1
3148,22,0.42687331826149694,0.42687331826149694,1
3148,23,0.24369533816539574,0.24369533816539574,1
3148,24,0.07136265877785089,-0.07136265877785089,0
3148,25,0.3509485527811989,-0.3509485527811989,0
3148,26,0.1144454679970246,0.1144454679970246,1
3148,27,0.08330336670085117,0.08330336670085117,1
3148,28,0.13369886844351472,0.13369886844351472,1
3148,29,0.1345377097120964,0.1345377097120964,1
3148,30,0.12452471241672627,0.12452471241672627,1
3148,31,0.02505307241376643,0.02505307241376643,1
3148,32,0.1163122268383627,-0.1163122268383627,0
3148,33,0.09993425023882155,-0.09993425023882155,0
3148,34,0.34117218195850463,-0.34117218195850463,0
3148,35,0.12843363890508283,-0.12843363890508283,0
3148,36,0.3262283994838371,-0.3262283994838371,0
3148,37,0.14068626070046733,-0.14068626070046733,0
3148,38,0.16285546109930032,-0.16285546109930032,0
3148,39,0.04821587831404497,-0.04821587831404497,0
3148,40,0.4127330830636485,-0.4127330830636485,0
3148,41,0.307389979121938,0.307389979121938,1
3148,42,0.13133636931462905,-0.13133636931462905,0
3148,43,0.032551892861720964,-0.032551892861720964,0
3148,44,0.033025388438988,0.033025388438988,1
3148,45,0.22372278380251664,0.22372278380251664,1
3148,46,0.3727588396977197,-0.3727588396977197,0
3148,47,0.20625208167453124,0.20625208167453124,1
3148,48,0.2221858071604484,0.2221858071604484,1
3148,49,0.321433806985746,-0.321433806985746,0
3148,50,0.047895553685412776,-0.047895553685412776,0
3148,51,0.6755256836528822,0.6755256836528822,1
3148,52,0.02995470576376843,0.02995470576376843,1
3148,53,0.5110798803079041,-0.5110798803079041,0
3148,54,0.2619756269344297,-0.2619756269344297,0
3148,55,0.21752613472240237,-0.21752613472240237,0
3148,56,0.0984621289719332,0.0984621289719332,1
3148,57,0.16258945346171086,-0.16258945346171086,0
3148,58,0.5456529371007324,0.5456529371007324,1
3148,59,0.1582521613480142,0.1582521613480142,1
3148,60,0.11025621846227229,-0.11025621846227229,0
3148,61,0.29167274417611216,0.29167274417611216,1
3148,62,0.16233851108057668,0.16233851108057668,1
3148,63,0.04417947637372492,0.04417947637372492,1
3148,64,0.49383841989901606,-0.49383841989901606,0
3148,65,0.15190552205729135,0.15190552205729135,1
3148,66,0.1291998474481814,0.1291998474481814,1
3148,67,0.1715512765244132,0.1715512765244132,1
3148,68,0.12051918421595498,-0.12051918421595498,0
3148,69,0.572059869599938,-0.572059869599938,0
3148,70,0.06443520596138302,0.06443520596138302,1
3148,71,0.1829744972471256,-0.1829744972471256,0
3148,72,0.194139298106146,-0.194139298106146,0
3148,73,0.00386181248375125,0.00386181248375125,1
3148,74,0.08160360658469912,0.08160360658469912,1
3148,75,0.1627743327987668,0.1627743327987668,1
3148,76,0.22860836098787826,-0.22860836098787826,0
3148,77,0.2750091839366932,-0.2750091839366932,0
3148,78,0.3792444366960235,-0.3792444366960235,0
3148,79,0.0018985568409556925,-0.0018985568409556925,0
3148,80,0.401459123285454,0.401459123285454,1
3148,81,0.514382462297098,-0.514382462297098,0
3148,82,0.179294774183597,-0.179294774183597,0
3148,83,0.4397401626178651,0.4397401626178651,1
3148,84,0.06803126760412555,0.06803126760412555,1
3148,85,0.49487202570691247,-0.49487202570691247,0
3148,86,0.2296652926239242,0.2296652926239242,1
3148,87,0.16280513524742424,0.16280513524742424,1
3148,88,0.15527803851464914,0.15527803851464914,1
3148,89,0.0020711422769569623,0.0020711422769569623,1
3148,90,0.2005324769668806,0.2005324769668806,1
3148,91,0.14838501099997078,-0.14838501099997078,0
3148,92,0.02672181910742713,-0.02672181910742713,0
3148,93,0.41421840504779806,0.41421840504779806,1
3148,94,0.11779768682083055,-0.11779768682083055,0
3148,95,0.08285432253732179,0.08285432253732179,1
3148,96,0.0416242702598303,0.0416242702598303,1
3148,97,0.06202374178040103,0.06202374178040103,1
3148,98,0.21368161120561124,-0.21368161120561124,0
