Source,Target,Weight,W,sign
1,40,0.3595224606142075,-0.3595224606142075,0
29,17,0.3595720514798323,0.3595720514798323,1
87,19,0.35958390006191604,0.35958390006191604,1
73,46,0.35982008451516745,0.35982008451516745,1
61,22,0.3604154763071038,-0.3604154763071038,0
26,38,0.36077948518233793,-0.36077948518233793,0
62,18,0.3607949406945246,0.3607949406945246,1
3,88,0.36139277025365285,-0.36139277025365285,0
92,63,0.3614149676817064,-0.3614149676817064,0
47,12,0.36143783190843637,0.36143783190843637,1
72,13,0.36144213566148753,0.36144213566148753,1
67,35,0.3615581396579611,0.3615581396579611,1
72,15,0.36165434537531993,-0.36165434537531993,0
94,92,0.3619125262439217,0.3619125262439217,1
77,51,0.3620552646449552,0.3620552646449552,1
63,13,0.36230921655738424,0.36230921655738424,1
17,5,0.36231271824604394,-0.36231271824604394,0
1,79,0.36234562554319166,0.36234562554319166,1
70,38,0.36239202183472313,-0.36239202183472313,0
31,84,0.36259117516160144,0.36259117516160144,1
47,96,0.362749964757033,0.362749964757033,1
14,46,0.3631599981625929,0.3631599981625929,1
9,16,0.36381262721774904,0.36381262721774904,1
59,61,0.36387404325045536,-0.36387404325045536,0
12,7,0.363876044921266,-0.363876044921266,0
56,88,0.36388388767445284,0.36388388767445284,1
59,45,0.3640887728051235,0.3640887728051235,1
92,85,0.364089012694303,0.364089012694303,1
49,33,0.3641678810457527,-0.3641678810457527,0
21,51,0.36417130516734936,-0.36417130516734936,0
66,53,0.36428335562839564,-0.36428335562839564,0
80,58,0.3645682368983242,0.3645682368983242,1
95,16,0.3648138319112989,-0.3648138319112989,0
65,83,0.3648858865291424,0.3648858865291424,1
57,46,0.36492980930409297,0.36492980930409297,1
85,43,0.36496070053822627,0.36496070053822627,1
47,41,0.36500684821842677,-0.36500684821842677,0
22,87,0.3650367773037914,0.3650367773037914,1
79,49,0.3652661022371423,0.3652661022371423,1
93,63,0.3653342279839042,0.3653342279839042,1
47,23,0.36571622214902916,-0.36571622214902916,0
