Source,Target,Weight,W,sign
1705,0,0.3171474114111435,0.3171474114111435,1
1705,1,0.3774828547361666,-0.3774828547361666,0
1705,2,0.04481016213653152,0.04481016213653152,1
1705,3,0.17858304849896525,0.17858304849896525,1
1705,4,0.4485528235509557,0.4485528235509557,1
1705,5,1.0456492521629532,1.0456492521629532,1
1705,6,0.23261933330544332,-0.23261933330544332,0
1705,7,0.1799049521706572,-0.1799049521706572,0
1705,8,0.06439022148794574,0.06439022148794574,1
1705,9,0.11516643524108412,0.11516643524108412,1
1705,10,0.061386839190418305,0.061386839190418305,1
1705,11,0.4705182270650349,0.4705182270650349,1
1705,12,0.05838208182668614,-0.05838208182668614,0
1705,13,0.30393172551125175,0.30393172551125175,1
1705,14,0.00204411756828224,-0.00204411756828224,0
1705,15,0.5860373994765321,-0.5860373994765321,0
1705,16,0.4181921993016567,0.4181921993016567,1
1705,17,0.5278894081493164,-0.5278894081493164,0
1705,18,0.015842762661362114,0.015842762661362114,1
1705,19,0.07309147857189013,0.07309147857189013,1
1705,20,0.02523526380298776,-0.02523526380298776,0
1705,21,0.02556673922577337,-0.02556673922577337,0
1705,22,0.19477784519312527,0.19477784519312527,1
1705,23,0.045202014093640684,-0.045202014093640684,0
1705,24,0.07895046540088142,-0.07895046540088142,0
1705,25,0.26925608804524026,0.26925608804524026,1
1705,26,0.04767909175517147,0.04767909175517147,1
1705,27,0.08032879033550096,-0.08032879033550096,0
1705,28,0.059483794534360514,-0.059483794534360514,0
1705,29,0.05267444752493713,0.05267444752493713,1
1705,30,0.4515724837322558,0.4515724837322558,1
1705,31,0.09096098722551751,-0.09096098722551751,0
1705,32,0.00823149366430868,-0.00823149366430868,0
1705,33,0.26887977451114964,-0.26887977451114964,0
1705,34,0.19595767153691906,-0.19595767153691906,0
1705,35,0.17356572188032612,0.17356572188032612,1
1705,36,0.15360396076692218,0.15360396076692218,1
1705,37,0.09549577518741159,0.09549577518741159,1
1705,38,0.11448158587608219,-0.11448158587608219,0
1705,39,0.14305146982958766,0.14305146982958766,1
1705,40,0.027895399236100637,-0.027895399236100637,0
1705,41,0.4338822220632522,-0.4338822220632522,0
1705,42,0.050748741395282904,0.050748741395282904,1
1705,43,0.019238897454777786,0.019238897454777786,1
1705,44,0.36871614159271804,0.36871614159271804,1
1705,45,0.09491239042460511,0.09491239042460511,1
1705,46,0.2041501682783101,0.2041501682783101,1
1705,47,0.18202915158893557,-0.18202915158893557,0
1705,48,0.4133945544956612,0.4133945544956612,1
1705,49,0.53091867879922,0.53091867879922,1
1705,50,0.19749352394907366,0.19749352394907366,1
1705,51,0.016051009454147967,0.016051009454147967,1
1705,52,0.07959128133981655,0.07959128133981655,1
1705,53,0.5943670944008859,-0.5943670944008859,0
1705,54,0.11486140289120464,-0.11486140289120464,0
1705,55,0.001876664859475788,-0.001876664859475788,0
1705,56,0.08269006983383012,-0.08269006983383012,0
1705,57,0.17035241723861638,-0.17035241723861638,0
1705,58,0.8933372419794552,0.8933372419794552,1
1705,59,0.0396778863142302,0.0396778863142302,1
1705,60,0.5492592019802653,0.5492592019802653,1
1705,61,0.154274157294322,-0.154274157294322,0
1705,62,0.1360388556944619,0.1360388556944619,1
1705,63,0.0901888919526398,-0.0901888919526398,0
1705,64,0.1798775854952658,0.1798775854952658,1
1705,65,0.0817971030613731,0.0817971030613731,1
1705,66,0.21852741026483188,0.21852741026483188,1
1705,67,0.03273594270184753,0.03273594270184753,1
1705,68,0.02877310956098863,-0.02877310956098863,0
1705,69,0.49038459547748625,0.49038459547748625,1
1705,70,0.08861665708365367,0.08861665708365367,1
1705,71,0.23256673368208788,-0.23256673368208788,0
1705,72,0.26461569240238775,0.26461569240238775,1
1705,73,0.09247024881669152,-0.09247024881669152,0
1705,74,0.09971157250866261,0.09971157250866261,1
1705,75,0.21349625487185678,0.21349625487185678,1
1705,76,0.46630255438481666,0.46630255438481666,1
1705,77,0.23489979514490994,0.23489979514490994,1
1705,78,0.1952325203821443,-0.1952325203821443,0
1705,79,0.12844965576629197,0.12844965576629197,1
1705,80,0.31493450190584543,-0.31493450190584543,0
1705,81,0.008586539698599138,0.008586539698599138,1
1705,82,0.015200526989064263,-0.015200526989064263,0
1705,83,0.3814004550303001,0.3814004550303001,1
1705,84,0.010000625059973647,-0.010000625059973647,0
1705,85,0.05622190040047041,-0.05622190040047041,0
1705,86,0.2392560643911421,0.2392560643911421,1
1705,87,0.273813331865141,0.273813331865141,1
1705,88,0.4734486816236146,-0.4734486816236146,0
1705,89,0.02741152773606308,-0.02741152773606308,0
1705,90,0.7783237205711098,-0.7783237205711098,0
1705,91,0.2452317908852703,-0.2452317908852703,0
1705,92,0.03352635449078815,-0.03352635449078815,0
1705,93,0.12267939210909555,0.12267939210909555,1
1705,94,0.06428951951820075,0.06428951951820075,1
1705,95,0.12429721814089964,-0.12429721814089964,0
1705,96,0.001517444632526926,0.001517444632526926,1
1705,97,0.18594533716108397,0.18594533716108397,1
1705,98,0.21774350385959007,-0.21774350385959007,0
