Source,Target,Weight,W,sign
4909,0,0.329081413029834,0.329081413029834,1
4909,1,0.8182648150896329,-0.8182648150896329,0
4909,2,1.0437037898158605,1.0437037898158605,1
4909,3,0.41450995304991745,0.41450995304991745,1
4909,4,0.4900423000443251,0.4900423000443251,1
4909,5,1.9584466137420862,1.9584466137420862,1
4909,6,0.14302992151871569,0.14302992151871569,1
4909,7,0.20505751052418336,-0.20505751052418336,0
4909,8,0.29545721768806027,0.29545721768806027,1
4909,9,0.2197971396925293,-0.2197971396925293,0
4909,10,0.18672250026793297,-0.18672250026793297,0
4909,11,0.13262673148328497,0.13262673148328497,1
4909,12,2.460960546305505,2.460960546305505,1
4909,13,0.468954514125895,-0.468954514125895,0
4909,14,0.05769552075422359,-0.05769552075422359,0
4909,15,1.8691315767542007,-1.8691315767542007,0
4909,16,0.6733327105557854,-0.6733327105557854,0
4909,17,0.49488658826239496,0.49488658826239496,1
4909,18,0.774466802794849,0.774466802794849,1
4909,19,0.1503689091651687,0.1503689091651687,1
4909,20,0.09749513515489379,-0.09749513515489379,0
4909,21,0.47941350739144184,0.47941350739144184,1
4909,22,0.24995010919729896,0.24995010919729896,1
4909,23,0.15700334430751212,-0.15700334430751212,0
4909,24,0.5113141497597609,-0.5113141497597609,0
4909,25,0.034416555350793764,0.034416555350793764,1
4909,26,0.161474097411145,0.161474097411145,1
4909,27,0.01397690856750089,0.01397690856750089,1
4909,28,0.574198293584513,-0.574198293584513,0
4909,29,0.15495470151713522,-0.15495470151713522,0
4909,30,0.8522239894440178,0.8522239894440178,1
4909,31,0.964041506218692,-0.964041506218692,0
4909,32,0.12124799826712998,-0.12124799826712998,0
4909,33,1.6489377738965927,1.6489377738965927,1
4909,34,0.746356646558948,-0.746356646558948,0
4909,35,0.5503864910440973,-0.5503864910440973,0
4909,36,0.5318543688188233,0.5318543688188233,1
4909,37,0.5559596110492165,-0.5559596110492165,0
4909,38,0.2471267089711179,-0.2471267089711179,0
4909,39,0.16556078642629862,0.16556078642629862,1
4909,40,0.524566679954289,-0.524566679954289,0
4909,41,1.0128983827120615,1.0128983827120615,1
4909,42,0.9599992776516627,0.9599992776516627,1
4909,43,0.13711155504026495,0.13711155504026495,1
4909,44,0.9634921777771492,-0.9634921777771492,0
4909,45,0.4870405244867199,0.4870405244867199,1
4909,46,1.7281317569315715,1.7281317569315715,1
4909,47,0.1548849229214267,-0.1548849229214267,0
4909,48,0.9241968218698153,0.9241968218698153,1
4909,49,0.4897354712262422,-0.4897354712262422,0
4909,50,1.1001405895445984,-1.1001405895445984,0
4909,51,0.5363182754957087,0.5363182754957087,1
4909,52,0.7339603107572503,-0.7339603107572503,0
4909,53,0.3205549322666096,-0.3205549322666096,0
4909,54,0.14008894624838106,0.14008894624838106,1
4909,55,0.5223246671871855,-0.5223246671871855,0
4909,56,0.13806045020284025,-0.13806045020284025,0
4909,57,0.8440058554679766,-0.8440058554679766,0
4909,58,0.1380487627537559,-0.1380487627537559,0
4909,59,0.1458056873638661,-0.1458056873638661,0
4909,60,0.08254875395850264,0.08254875395850264,1
4909,61,0.011157502716005508,-0.011157502716005508,0
4909,62,0.17248282502239384,-0.17248282502239384,0
4909,63,0.7322308845842336,-0.7322308845842336,0
4909,64,1.6885349086955213,-1.6885349086955213,0
4909,65,0.016937106540438684,0.016937106540438684,1
4909,66,0.39665490855945934,-0.39665490855945934,0
4909,67,0.4859625301409027,0.4859625301409027,1
4909,68,0.19444718941498756,0.19444718941498756,1
4909,69,0.8217042729212561,0.8217042729212561,1
4909,70,0.045568093229929565,-0.045568093229929565,0
4909,71,0.29705729033035644,-0.29705729033035644,0
4909,72,1.2369760977426787,1.2369760977426787,1
4909,73,0.12981601513956836,0.12981601513956836,1
4909,74,0.38989121090532686,-0.38989121090532686,0
4909,75,0.6336461154365922,0.6336461154365922,1
4909,76,0.1927919268684442,-0.1927919268684442,0
4909,77,0.6552651062196,-0.6552651062196,0
4909,78,1.6709887522234683,-1.6709887522234683,0
4909,79,0.1283490973951719,0.1283490973951719,1
4909,80,0.3662446313508817,0.3662446313508817,1
4909,81,0.24977849344001157,0.24977849344001157,1
4909,82,0.2112240925435759,-0.2112240925435759,0
4909,83,0.7292432148209611,0.7292432148209611,1
4909,84,0.07410338282807044,-0.07410338282807044,0
4909,85,0.408379834991465,0.408379834991465,1
4909,86,1.1141607333907042,-1.1141607333907042,0
4909,87,1.1418634537613,-1.1418634537613,0
4909,88,0.06069517776824216,0.06069517776824216,1
4909,89,0.2996386825144389,-0.2996386825144389,0
4909,90,0.8918725934382253,0.8918725934382253,1
4909,91,0.6307406667107279,0.6307406667107279,1
4909,92,0.5309892634592908,-0.5309892634592908,0
4909,93,1.222892634875966,-1.222892634875966,0
4909,94,0.06233064295481559,0.06233064295481559,1
4909,95,0.6297771885547301,-0.6297771885547301,0
4909,96,0.2916873751308219,-0.2916873751308219,0
4909,97,0.9443181994189705,0.9443181994189705,1
4909,98,0.2583687466188884,0.2583687466188884,1
